"","NIF","rendicionCuentasID","tipoYNombre","cumple2013","cumple2014","cumple2015"
"334","P0203700J",84,"Ayuntamiento Hellín","TRUE","TRUE","TRUE"
"335","P0203800H",85,"Ayuntamiento La Herrera","TRUE","TRUE","TRUE"
"336","P0204000D",87,"Ayuntamiento Hoya Gonzalo","TRUE","TRUE",NA
"337","P0204100B",88,"Ayuntamiento Jorquera","TRUE","TRUE","TRUE"
"338","P0204200J",89,"Ayuntamiento Letur","TRUE","TRUE",NA
"339","P0204300H",90,"Ayuntamiento Lezuza","TRUE","TRUE","TRUE"
"340","P0204400F",91,"Ayuntamiento Liétor","TRUE","TRUE","TRUE"
"341","P0204500C",92,"Ayuntamiento Madrigueras","TRUE","TRUE","TRUE"
"342","P0204600A",93,"Ayuntamiento Mahora","TRUE","TRUE","TRUE"
"343","P0204700I",94,"Ayuntamiento Masegoso","TRUE","TRUE","TRUE"
"344","P0204800G",95,"Ayuntamiento Minaya","TRUE","TRUE","TRUE"
"345","P0204900E",96,"Ayuntamiento Molinicos","TRUE",NA,NA
"346","P0205000C",97,"Ayuntamiento Montalvos","TRUE","TRUE","TRUE"
"347","P0205100A",98,"Ayuntamiento Montealegre del Castillo","TRUE","TRUE","TRUE"
"348","P0205200I",99,"Ayuntamiento Motilleja","TRUE","TRUE","TRUE"
"349","P0205300G",100,"Ayuntamiento Munera","TRUE","TRUE",NA
"350","P0205400E",101,"Ayuntamiento Navas de Jorquera","TRUE","TRUE","TRUE"
"351","P0205500B",102,"Ayuntamiento Nerpio","TRUE",NA,NA
"352","P0205600J",103,"Ayuntamiento Ontur","TRUE","TRUE","TRUE"
"353","P0205700H",104,"Ayuntamiento Ossa de Montiel","TRUE","TRUE",NA
"354","P0205800F",105,"Ayuntamiento Paterna del Madera","TRUE","TRUE","TRUE"
"355","P0205900D",107,"Ayuntamiento Peñascosa","TRUE","TRUE","TRUE"
"356","P0206000B",106,"Ayuntamiento Peñas de San Pedro","TRUE","TRUE",NA
"357","P0206100J",108,"Ayuntamiento Pétrola","TRUE","TRUE","TRUE"
"358","P0206200H",109,"Ayuntamiento Povedilla","TRUE",NA,NA
"359","P0206300F",111,"Ayuntamiento Pozohondo","TRUE","TRUE","TRUE"
"360","P0206400D",112,"Ayuntamiento Pozo-Lorente","TRUE","TRUE","TRUE"
"361","P0206600I",114,"Ayuntamiento La Recueja","TRUE","TRUE","TRUE"
"362","P0206700G",115,"Ayuntamiento Riópar","TRUE",NA,NA
"363","P0206900C",117,"Ayuntamiento La Roda","TRUE","TRUE","TRUE"
"364","P0207000A",118,"Ayuntamiento Salobre","TRUE","TRUE","TRUE"
"365","P0207100I",119,"Ayuntamiento San Pedro","TRUE","TRUE","TRUE"
"366","P0207200G",120,"Ayuntamiento Socovos","TRUE","TRUE","TRUE"
"367","P0207300E",121,"Ayuntamiento Tarazona de la Mancha","TRUE","TRUE","TRUE"
"368","P0207400C",122,"Ayuntamiento Tobarra","TRUE","TRUE","TRUE"
"369","P0207500J",123,"Ayuntamiento Valdeganga","TRUE","TRUE","TRUE"
"370","P0207600H",124,"Ayuntamiento Vianos","TRUE","TRUE","TRUE"
"371","P0207700F",125,"Ayuntamiento Villa de Ves","TRUE","TRUE","TRUE"
"372","P0207800D",126,"Ayuntamiento Villalgordo del Júcar","TRUE","TRUE",NA
"373","P0207900B",127,"Ayuntamiento Villamalea","TRUE","TRUE","TRUE"
"374","P0208000J",128,"Ayuntamiento Villapalacios","TRUE","TRUE","TRUE"
"375","P0208200F",130,"Ayuntamiento Villatoya","TRUE","TRUE","TRUE"
"376","P0208300D",131,"Ayuntamiento Villavaliente","TRUE","TRUE",NA
"377","P0208400B",132,"Ayuntamiento Villaverde de Guadalimar","TRUE","TRUE","TRUE"
"378","P0208600G",134,"Ayuntamiento Yeste","TRUE","TRUE",NA
"379","P0300008J",253,"Ayuntamiento San Isidro","TRUE","TRUE","TRUE"
"380","P0300030D",268,"Ayuntamiento Torrevieja","TRUE","TRUE","TRUE"
"381","P0300035C",148,"Ayuntamiento Alicante/Alacant","TRUE","TRUE",NA
"382","P0300046J",274,"Ayuntamiento Villajoyosa/La Vila Joiosa","TRUE","TRUE",NA
"383","P0300100E",135,"Ayuntamiento Adsubia","TRUE","TRUE",NA
"384","P0300200C",136,"Ayuntamiento Agost","TRUE","TRUE","TRUE"
"385","P0300300A",137,"Ayuntamiento Agres","TRUE","TRUE","TRUE"
"386","P0300400I",138,"Ayuntamiento Aigües","TRUE","TRUE","TRUE"
"387","P0300600D",140,"Ayuntamiento Alcalalí","TRUE","TRUE","TRUE"
"388","P0300700B",141,"Ayuntamiento Alcocer de Planes","TRUE","TRUE","TRUE"
"389","P0300800J",142,"Ayuntamiento Alcoleja","TRUE","TRUE","TRUE"
"390","P0300900H",143,"Ayuntamiento Alcoy/Alcoi","TRUE","TRUE","TRUE"
"391","P0301000F",144,"Ayuntamiento Alfafara","TRUE","TRUE","TRUE"
"392","P0301100D",145,"Ayuntamiento L'Alfàs del Pi","TRUE","TRUE","TRUE"
"393","P0301200B",146,"Ayuntamiento Algorfa","TRUE","TRUE","TRUE"
"394","P0301300J",147,"Ayuntamiento Algueña","TRUE","TRUE","TRUE"
"395","P0301600C",150,"Ayuntamiento Almudaina","TRUE","TRUE","TRUE"
"396","P0301700A",151,"Ayuntamiento L'Alqueria d'Asnar","TRUE","TRUE","TRUE"
"397","P0301900G",153,"Ayuntamiento Aspe","TRUE","TRUE","TRUE"
"398","P0302000E",154,"Ayuntamiento Balones","TRUE","TRUE","TRUE"
"399","P0302100C",155,"Ayuntamiento Banyeres de Mariola","TRUE","TRUE","TRUE"
"400","P0302200A",156,"Ayuntamiento Benasau","TRUE","TRUE","TRUE"
"401","P0302300I",157,"Ayuntamiento Beneixama","TRUE","TRUE","TRUE"
"402","P0302400G",158,"Ayuntamiento Benejúzar","TRUE","TRUE","TRUE"
"403","P0302500D",159,"Ayuntamiento Benferri","TRUE","TRUE","TRUE"
"404","P0302600B",160,"Ayuntamiento Beniarbeig","TRUE","TRUE","TRUE"
"405","P0302700J",161,"Ayuntamiento Beniardá","TRUE","TRUE","TRUE"
"406","P0302800H",162,"Ayuntamiento Beniarrés","TRUE","TRUE","TRUE"
"407","P0302900F",167,"Ayuntamiento Benigembla","TRUE","TRUE",NA
"408","P0303000D",163,"Ayuntamiento Benidoleig","TRUE","TRUE","TRUE"
"409","P0303100B",164,"Ayuntamiento Benidorm","TRUE","TRUE","TRUE"
"410","P0303200J",165,"Ayuntamiento Benifallim","TRUE","TRUE","TRUE"
"411","P0303300H",166,"Ayuntamiento Benifato","TRUE","TRUE","TRUE"
"412","P0303400F",168,"Ayuntamiento Benijófar","TRUE","TRUE","TRUE"
"413","P0303500C",169,"Ayuntamiento Benilloba","TRUE","TRUE","TRUE"
"414","P0303600A",170,"Ayuntamiento Benillup","TRUE","TRUE","TRUE"
"415","P0303700I",171,"Ayuntamiento Benimantell","TRUE","TRUE","TRUE"
"416","P0303800G",172,"Ayuntamiento Benimarfull","TRUE","TRUE","TRUE"
"417","P0303900E",173,"Ayuntamiento Benimassot","TRUE","TRUE","TRUE"
"418","P0304000C",174,"Ayuntamiento Benimeli","TRUE","TRUE","TRUE"
"419","P0304200I",176,"Ayuntamiento El Benitachell/Poble Nou de Benitatxell","TRUE","TRUE","TRUE"
"420","P0304300G",177,"Ayuntamiento Biar","TRUE","TRUE","TRUE"
"421","P0304400E",178,"Ayuntamiento Bigastro","TRUE","TRUE",NA
"422","P0304500B",179,"Ayuntamiento Bolulla","TRUE","TRUE","TRUE"
"423","P0304600J",180,"Ayuntamiento Busot","TRUE","TRUE","TRUE"
"424","P0304900D",181,"Ayuntamiento Callosa de Segura","TRUE","TRUE","TRUE"
"425","P0305000B",184,"Ayuntamiento El Campello","TRUE","TRUE","TRUE"
"426","P0305100J",185,"Ayuntamiento El Campo de Mirra/Camp de Mirra","TRUE","TRUE","TRUE"
"427","P0305200H",186,"Ayuntamiento Cañada","TRUE","TRUE","TRUE"
"428","P0305300F",187,"Ayuntamiento Castalla","TRUE","TRUE","TRUE"
"429","P0305400D",188,"Ayuntamiento Castell de Castells","TRUE","TRUE","TRUE"
"430","P0305500A",190,"Ayuntamiento Catral","TRUE","TRUE","TRUE"
"431","P0305700G",192,"Ayuntamiento Confrides","TRUE","TRUE",NA
"432","P0305800E",193,"Ayuntamiento Cox","TRUE","TRUE","TRUE"
"433","P0305900C",194,"Ayuntamiento Crevillent","TRUE","TRUE","TRUE"
"434","P0306000A",243,"Ayuntamiento Quatretondeta","TRUE","TRUE","TRUE"
"435","P0306100I",195,"Ayuntamiento Daya Nueva","TRUE","TRUE","TRUE"
"436","P0306200G",196,"Ayuntamiento Daya Vieja","TRUE","TRUE","TRUE"
"437","P0306300E",197,"Ayuntamiento Dénia","TRUE","TRUE",NA
"438","P0306400C",198,"Ayuntamiento Dolores","TRUE","TRUE",NA
"439","P0306700F",201,"Ayuntamiento Facheca","TRUE","TRUE","TRUE"
"440","P0306800D",202,"Ayuntamiento Famorca","TRUE","TRUE","TRUE"
"441","P0306900B",203,"Ayuntamiento Finestrat","TRUE","TRUE","TRUE"
"442","P0307000J",205,"Ayuntamiento Formentera del Segura","TRUE","TRUE","TRUE"
"443","P0307200F",206,"Ayuntamiento Gaianes","TRUE","TRUE","TRUE"
"444","P0307300D",208,"Ayuntamiento Gorga","TRUE","TRUE","TRUE"
"445","P0307400B",209,"Ayuntamiento Granja de Rocamora","TRUE","TRUE","TRUE"
"446","P0307500I",189,"Ayuntamiento El Castell de Guadalest","TRUE","TRUE","TRUE"
"447","P0307700E",204,"Ayuntamiento El Fondó de les Neus/Hondón de las Nieves","TRUE","TRUE","TRUE"
"448","P0307800C",211,"Ayuntamiento Hondón de los Frailes","TRUE","TRUE","TRUE"
"449","P0308000I",213,"Ayuntamiento Jacarilla","TRUE","TRUE","TRUE"
"450","P0308100G",214,"Ayuntamiento Jalón/Xaló","TRUE","TRUE","TRUE"
"451","P0308300C",216,"Ayuntamiento Jijona/Xixona","TRUE","TRUE",NA
"452","P0308400A",218,"Ayuntamiento Lorcha","TRUE","TRUE","TRUE"
"453","P0308500H",217,"Ayuntamiento Llíber","TRUE","TRUE","TRUE"
"454","P0308600F",219,"Ayuntamiento Millena","TRUE","TRUE","TRUE"
"455","P0308800B",220,"Ayuntamiento Monforte del Cid","TRUE","TRUE","TRUE"
"456","P0308900J",221,"Ayuntamiento Monóvar/Monòver","TRUE","TRUE","TRUE"
"457","P0309100F",223,"Ayuntamiento Murla","TRUE","TRUE","TRUE"
"458","P0309200D",224,"Ayuntamiento Muro de Alcoy","TRUE","TRUE","TRUE"
"459","P0309300B",226,"Ayuntamiento Novelda","TRUE","TRUE","TRUE"
"460","P0309400J",227,"Ayuntamiento La Nucia","TRUE","TRUE","TRUE"
"461","P0309700C",230,"Ayuntamiento Orba","TRUE","TRUE","TRUE"
"462","P0309800A",232,"Ayuntamiento Orxeta","TRUE","TRUE","TRUE"
"463","P0310000E",233,"Ayuntamiento Parcent","TRUE","TRUE","TRUE"
"464","P0310200A",235,"Ayuntamiento Pego","TRUE","TRUE","TRUE"
"465","P0310300I",236,"Ayuntamiento Penàguila","TRUE","TRUE","TRUE"
"466","P0310500D",239,"Ayuntamiento Pinoso","TRUE","TRUE","TRUE"
"467","P0310600B",240,"Ayuntamiento Planes","TRUE","TRUE","TRUE"
"468","P0310700J",242,"Ayuntamiento Polop","TRUE","TRUE","TRUE"
"469","P0310900F",244,"Ayuntamiento Rafal","TRUE","TRUE","TRUE"
"470","P0311000D",245,"Ayuntamiento El Ràfol d'Almúnia","TRUE","TRUE","TRUE"
"471","P0311100B",246,"Ayuntamiento Redován","TRUE","TRUE",NA
"472","P0311200J",247,"Ayuntamiento Relleu","TRUE","TRUE","TRUE"
"473","P0311300H",248,"Ayuntamiento Rojales","TRUE","TRUE",NA
"474","P0311400F",249,"Ayuntamiento La Romana","TRUE","TRUE","TRUE"
"475","P0311500C",250,"Ayuntamiento Sagra","TRUE","TRUE","TRUE"
"476","P0311700I",256,"Ayuntamiento Sanet y Negrals","TRUE","TRUE","TRUE"
"477","P0311800G",252,"Ayuntamiento San Fulgencio","TRUE","TRUE","TRUE"
"478","P0312000C",254,"Ayuntamiento San Miguel de Salinas","TRUE","TRUE","TRUE"
"479","P0312300G",259,"Ayuntamiento Sax","TRUE","TRUE","TRUE"
"480","P0312400E",260,"Ayuntamiento Sella","TRUE","TRUE","TRUE"
"481","P0312500B",261,"Ayuntamiento Senija","TRUE",NA,NA
"482","P0312600J",241,"Ayuntamiento Els Poblets","TRUE","TRUE","TRUE"
"483","P0312700H",262,"Ayuntamiento Tàrbena","TRUE","TRUE","TRUE"
"484","P0312900D",264,"Ayuntamiento Tibi","TRUE","TRUE","TRUE"
"485","P0313000B",265,"Ayuntamiento Tollos","TRUE","TRUE","TRUE"
"486","P0313100J",266,"Ayuntamiento Tormos","TRUE","TRUE","TRUE"
"487","P0313200H",267,"Ayuntamiento Torremanzanas/La Torre de les Maçanes","TRUE","TRUE","TRUE"
"488","P0313400D",269,"Ayuntamiento La Vall d'Alcalà","TRUE","TRUE","TRUE"
"489","P0313500A",272,"Ayuntamiento Vall d'Ebo","TRUE","TRUE",NA
"490","P0313600I",270,"Ayuntamiento Vall de Gallinera","TRUE","TRUE",NA
"491","P0313700G",271,"Ayuntamiento La Vall de Laguar","TRUE","TRUE","TRUE"
"492","P0313800E",273,"Ayuntamiento El Verger","TRUE","TRUE",NA
"493","P0314100I",222,"Ayuntamiento Los Montesinos","TRUE","TRUE","TRUE"
"494","P0314200G",238,"Ayuntamiento Pilar de la Horadada","TRUE","TRUE","TRUE"
"495","P0400010E",303,"Ayuntamiento Berja","TRUE","TRUE",NA
"496","P0400100D",276,"Ayuntamiento Abla","TRUE","TRUE","TRUE"
"497","P0400200B",277,"Ayuntamiento Abrucena","TRUE","TRUE","TRUE"
"498","P0400300J",278,"Ayuntamiento Adra","TRUE",NA,NA
"499","P0400400H",279,"Ayuntamiento Albanchez","TRUE","TRUE",NA
"500","P0400500E",280,"Ayuntamiento Alboloduy","TRUE","TRUE",NA
"501","P0400600C",281,"Ayuntamiento Albox","TRUE",NA,NA
"502","P0400700A",282,"Ayuntamiento Alcolea","TRUE","TRUE",NA
"503","P0400800I",283,"Ayuntamiento Alcóntar","TRUE","TRUE",NA
"504","P0400900G",284,"Ayuntamiento Alcudia de Monteagud","TRUE",NA,NA
"505","P0401100C",286,"Ayuntamiento Alhama de Almería","TRUE","TRUE",NA
"506","P0401400G",289,"Ayuntamiento Almócita","TRUE",NA,NA
"507","P0401500D",290,"Ayuntamiento Alsodux","TRUE",NA,NA
"508","P0401600B",291,"Ayuntamiento Antas","TRUE","TRUE",NA
"509","P0401700J",292,"Ayuntamiento Arboleas","TRUE","TRUE","TRUE"
"510","P0401800H",293,"Ayuntamiento Armuña de Almanzora","TRUE","TRUE",NA
"511","P0402100B",296,"Ayuntamiento Bayarque","TRUE","TRUE",NA
"512","P0402200J",297,"Ayuntamiento Bédar","TRUE","TRUE","TRUE"
"513","P0402300H",298,"Ayuntamiento Beires","TRUE",NA,NA
"514","P0402400F",299,"Ayuntamiento Benahadux","TRUE","TRUE","TRUE"
"515","P0402600A",300,"Ayuntamiento Benitagla","TRUE",NA,NA
"516","P0402700I",301,"Ayuntamiento Benizalón","TRUE",NA,NA
"517","P0402800G",302,"Ayuntamiento Bentarique","TRUE","TRUE","TRUE"
"518","P0403000C",304,"Ayuntamiento Canjáyar","TRUE","TRUE","TRUE"
"519","P0403100A",305,"Ayuntamiento Cantoria","TRUE","TRUE",NA
"520","P0403200I",306,"Ayuntamiento Carboneras","TRUE","TRUE",NA
"521","P0403300G",307,"Ayuntamiento Castro de Filabres","TRUE","TRUE",NA
"522","P0403400E",310,"Ayuntamiento Cóbdar","TRUE","TRUE",NA
"523","P0403600J",308,"Ayuntamiento Chercos","TRUE","TRUE",NA
"524","P0403700H",309,"Ayuntamiento Chirivel","TRUE","TRUE",NA
"525","P0404000B",366,"Ayuntamiento Las Tres Villas","TRUE","TRUE","TRUE"
"526","P0404400D",316,"Ayuntamiento Fines","TRUE","TRUE","TRUE"
"527","P0404500A",317,"Ayuntamiento Fiñana","TRUE","TRUE","TRUE"
"528","P0404600I",318,"Ayuntamiento Fondón","TRUE","TRUE","TRUE"
"529","P0404700G",319,"Ayuntamiento Gádor","TRUE","TRUE",NA
"530","P0404800E",320,"Ayuntamiento Los Gallardos","TRUE","TRUE","TRUE"
"531","P0405000A",322,"Ayuntamiento Gérgal","TRUE","TRUE",NA
"532","P0405100I",323,"Ayuntamiento Huécija","TRUE","TRUE",NA
"533","P0405200G",324,"Ayuntamiento Huércal de Almería","TRUE","TRUE",NA
"534","P0405400C",326,"Ayuntamiento Illar","TRUE","TRUE",NA
"535","P0405500J",327,"Ayuntamiento Instinción","TRUE","TRUE",NA
"536","P0405700F",329,"Ayuntamiento Láujar de Andarax","TRUE","TRUE",NA
"537","P0405800D",330,"Ayuntamiento Líjar","TRUE",NA,NA
"538","P0405900B",331,"Ayuntamiento Lubrín","TRUE","TRUE","TRUE"
"539","P0406000J",332,"Ayuntamiento Lucainena de las Torres","TRUE","TRUE",NA
"540","P0406200F",334,"Ayuntamiento Macael","TRUE",NA,NA
"541","P0406300D",335,"Ayuntamiento María","TRUE","TRUE",NA
"542","P0406400B",336,"Ayuntamiento Mojácar","TRUE","TRUE","TRUE"
"543","P0406500I",338,"Ayuntamiento Nacimiento","TRUE",NA,NA
"544","P0406600G",339,"Ayuntamiento Níjar","TRUE","TRUE",NA
"545","P0406700E",340,"Ayuntamiento Ohanes","TRUE",NA,NA
"546","P0406800C",341,"Ayuntamiento Olula de Castro","TRUE","TRUE",NA
"547","P0406900A",342,"Ayuntamiento Olula del Río","TRUE","TRUE","TRUE"
"548","P0407200E",345,"Ayuntamiento Partaloa","TRUE","TRUE","TRUE"
"549","P0407300C",346,"Ayuntamiento Paterna del Río","TRUE","TRUE",NA
"550","P0407400A",347,"Ayuntamiento Pechina","TRUE","TRUE","TRUE"
"551","P0407600F",349,"Ayuntamiento Purchena","TRUE","TRUE",NA
"552","P0407700D",350,"Ayuntamiento Rágol","TRUE","TRUE",NA
"553","P0407800B",351,"Ayuntamiento Rioja","TRUE","TRUE","TRUE"
"554","P0407900J",352,"Ayuntamiento Roquetas de Mar","TRUE","TRUE","TRUE"
"555","P0408100F",354,"Ayuntamiento Santa Fe de Mondújar","TRUE","TRUE",NA
"556","P0408200D",355,"Ayuntamiento Senés","TRUE","TRUE",NA
"557","P0408300B",356,"Ayuntamiento Serón","TRUE","TRUE","TRUE"
"558","P0408400J",357,"Ayuntamiento Sierro","TRUE","TRUE","TRUE"
"559","P0408600E",359,"Ayuntamiento Sorbas","TRUE","TRUE","TRUE"
"560","P0408700C",360,"Ayuntamiento Suflí","TRUE","TRUE",NA
"561","P0408800A",361,"Ayuntamiento Tabernas","TRUE","TRUE","TRUE"
"562","P0408900I",362,"Ayuntamiento Taberno","TRUE","TRUE",NA
"563","P0409100E",364,"Ayuntamiento Terque","TRUE","TRUE",NA
"564","P0409200C",365,"Ayuntamiento Tíjola","TRUE","TRUE",NA
"565","P0409300A",367,"Ayuntamiento Turre","TRUE","TRUE",NA
"566","P0409400I",368,"Ayuntamiento Turrillas","TRUE",NA,NA
"567","P0409600D",370,"Ayuntamiento Urrácal","TRUE","TRUE",NA
"568","P0409700B",371,"Ayuntamiento Velefique","TRUE","TRUE",NA
"569","P0409800J",372,"Ayuntamiento Vélez-Blanco","TRUE","TRUE",NA
"570","P0409900H",373,"Ayuntamiento Vélez-Rubio","TRUE","TRUE","TRUE"
"571","P0410100B",375,"Ayuntamiento Viator","TRUE","TRUE","TRUE"
"572","P0410200J",376,"Ayuntamiento Vícar","TRUE","TRUE",NA
"573","P0410300H",377,"Ayuntamiento Zurgena","TRUE","TRUE",NA
"574","P0410500C",337,"Ayuntamiento La Mojonera","TRUE","TRUE",NA
"575","P0500100C",378,"Ayuntamiento Adanero","TRUE",NA,NA
"576","P0500200A",379,"Ayuntamiento La Adrada","TRUE","TRUE",NA
"577","P0500700J",381,"Ayuntamiento Aldeanueva de Santa Cruz","TRUE","TRUE","TRUE"
"578","P0500800H",382,"Ayuntamiento Aldeaseca","TRUE","TRUE","TRUE"
"579","P0501000D",383,"Ayuntamiento La Aldehuela","TRUE","TRUE","TRUE"
"580","P0501200J",384,"Ayuntamiento Amavida","TRUE","TRUE","TRUE"
"581","P0501400F",386,"Ayuntamiento Arenas de San Pedro","TRUE",NA,NA
"582","P0501500C",387,"Ayuntamiento Arevalillo","TRUE","TRUE","TRUE"
"583","P0501600A",388,"Ayuntamiento Arévalo","TRUE","TRUE","TRUE"
"584","P0501700I",389,"Ayuntamiento Aveinte","TRUE","TRUE","TRUE"
"585","P0501800G",390,"Ayuntamiento Avellaneda","TRUE","TRUE","TRUE"
"586","P0502100A",392,"Ayuntamiento El Barco de Ávila","TRUE","TRUE","TRUE"
"587","P0502200I",393,"Ayuntamiento El Barraco","TRUE","TRUE","TRUE"
"588","P0502300G",394,"Ayuntamiento Barromán","TRUE","TRUE","TRUE"
"589","P0502400E",395,"Ayuntamiento Becedas","TRUE","TRUE","TRUE"
"590","P0502500B",396,"Ayuntamiento Becedillas","TRUE","TRUE","TRUE"
"591","P0502600J",397,"Ayuntamiento Bercial de Zapardiel","TRUE","TRUE","TRUE"
"592","P0502700H",398,"Ayuntamiento Las Berlanas","TRUE","TRUE","TRUE"
"593","P0503000B",400,"Ayuntamiento Berrocalejo de Aragona","TRUE","TRUE","TRUE"
"594","P0503300F",401,"Ayuntamiento Blascomillán","TRUE","TRUE","TRUE"
"595","P0503400D",402,"Ayuntamiento Blasconuño de Matacabras","TRUE","TRUE","TRUE"
"596","P0503500A",403,"Ayuntamiento Blascosancho","TRUE","TRUE","TRUE"
"597","P0503600I",404,"Ayuntamiento El Bohodón","TRUE","TRUE","TRUE"
"598","P0503700G",405,"Ayuntamiento Bohoyo","TRUE","TRUE","TRUE"
"599","P0503800E",406,"Ayuntamiento Bonilla de la Sierra","TRUE","TRUE","TRUE"
"600","P0503900C",407,"Ayuntamiento Brabos","TRUE","TRUE","TRUE"
"601","P0504000A",408,"Ayuntamiento Bularros","TRUE","TRUE","TRUE"
"602","P0504100I",409,"Ayuntamiento Burgohondo","TRUE","TRUE","TRUE"
"603","P0504200G",410,"Ayuntamiento Cabezas de Alambre","TRUE","TRUE","TRUE"
"604","P0504400C",412,"Ayuntamiento Cabezas del Villar","TRUE","TRUE","TRUE"
"605","P0504500J",413,"Ayuntamiento Cabizuela","TRUE","TRUE","TRUE"
"606","P0504700F",415,"Ayuntamiento Candeleda","TRUE","TRUE",NA
"607","P0504800D",416,"Ayuntamiento Cantiveros","TRUE",NA,NA
"608","P0504900B",417,"Ayuntamiento Cardeñosa","TRUE","TRUE","TRUE"
"609","P0505100H",418,"Ayuntamiento La Carrera","TRUE","TRUE","TRUE"
"610","P0505300D",420,"Ayuntamiento Casasola","TRUE",NA,"TRUE"
"611","P0505400B",421,"Ayuntamiento Casavieja","TRUE","TRUE","TRUE"
"612","P0505500I",422,"Ayuntamiento Casillas","TRUE","TRUE","TRUE"
"613","P0505600G",423,"Ayuntamiento Castellanos de Zapardiel","TRUE","TRUE","TRUE"
"614","P0505700E",424,"Ayuntamiento Cebreros","TRUE","TRUE","TRUE"
"615","P0505800C",425,"Ayuntamiento Cepeda la Mora","TRUE","TRUE","TRUE"
"616","P0505900A",427,"Ayuntamiento Cillán","TRUE","TRUE","TRUE"
"617","P0506100G",429,"Ayuntamiento La Colilla","TRUE","TRUE","TRUE"
"618","P0506200E",430,"Ayuntamiento Collado de Contreras","TRUE","TRUE","TRUE"
"619","P0506300C",431,"Ayuntamiento Collado del Mirón","TRUE","TRUE","TRUE"
"620","P0506400A",432,"Ayuntamiento Constanzana","TRUE","TRUE","TRUE"
"621","P0506500H",433,"Ayuntamiento Crespos","TRUE","TRUE","TRUE"
"622","P0506600F",434,"Ayuntamiento Cuevas del Valle","TRUE","TRUE",NA
"623","P0506700D",426,"Ayuntamiento Chamartín","TRUE","TRUE","TRUE"
"624","P0506900J",436,"Ayuntamiento Donjimeno","TRUE","TRUE","TRUE"
"625","P0507000H",437,"Ayuntamiento Donvidas","TRUE","TRUE","TRUE"
"626","P0507200D",438,"Ayuntamiento Espinosa de los Caballeros","TRUE","TRUE","TRUE"
"627","P0507300B",439,"Ayuntamiento Flores de Ávila","TRUE","TRUE","TRUE"
"628","P0507400J",440,"Ayuntamiento Fontiveros","TRUE","TRUE",NA
"629","P0507500G",441,"Ayuntamiento Fresnedilla","TRUE","TRUE","TRUE"
"630","P0507600E",442,"Ayuntamiento El Fresno","TRUE","TRUE","TRUE"
"631","P0507700C",443,"Ayuntamiento Fuente el Saúz","TRUE","TRUE","TRUE"
"632","P0507800A",444,"Ayuntamiento Fuentes de Año","TRUE","TRUE","TRUE"
"633","P0507900I",445,"Ayuntamiento Gallegos de Altamiros","TRUE","TRUE","TRUE"
"634","P0508000G",446,"Ayuntamiento Gallegos de Sobrinos","TRUE","TRUE","TRUE"
"635","P0508100E",447,"Ayuntamiento Garganta del Villar","TRUE","TRUE","TRUE"
"636","P0508200C",448,"Ayuntamiento Gavilanes","TRUE","TRUE","TRUE"
"637","P0508300A",449,"Ayuntamiento Gemuño","TRUE","TRUE","TRUE"
"638","P0508400I",451,"Ayuntamiento Gilbuena","TRUE","TRUE","TRUE"
"639","P0508500F",450,"Ayuntamiento Gil García","TRUE","TRUE","TRUE"
"640","P0508600D",452,"Ayuntamiento Gimialcón","TRUE","TRUE","TRUE"
"641","P0508700B",453,"Ayuntamiento Gotarrendura","TRUE",NA,NA
"642","P0508800J",454,"Ayuntamiento Grandes y San Martín","TRUE","TRUE","TRUE"
"643","P0508900H",455,"Ayuntamiento Guisando","TRUE","TRUE","TRUE"
"644","P0509000F",456,"Ayuntamiento Gutierre-Muñoz","TRUE","TRUE","TRUE"
"645","P0509200B",457,"Ayuntamiento Hernansancho","TRUE","TRUE","TRUE"
"646","P0509300J",458,"Ayuntamiento Herradón de Pinares","TRUE","TRUE",NA
"647","P0509400H",459,"Ayuntamiento Herreros de Suso","TRUE","TRUE","TRUE"
"648","P0509500E",460,"Ayuntamiento Higuera de las Dueñas","TRUE","TRUE","TRUE"
"649","P0509600C",461,"Ayuntamiento La Hija de Dios","TRUE","TRUE","TRUE"
"650","P0509900G",463,"Ayuntamiento Horcajo de las Torres","TRUE","TRUE","TRUE"
"651","P0510000C",464,"Ayuntamiento El Hornillo","TRUE","TRUE","TRUE"
"652","P0510100A",466,"Ayuntamiento Hoyocasero","TRUE","TRUE","TRUE"
"653","P0510200I",465,"Ayuntamiento El Hoyo de Pinares","TRUE","TRUE","TRUE"
"654","P0510300G",467,"Ayuntamiento Hoyorredondo","TRUE","TRUE","TRUE"
"655","P0510500B",470,"Ayuntamiento Hoyos del Espino","TRUE","TRUE",NA
"656","P0510600J",468,"Ayuntamiento Hoyos de Miguel Muñoz","TRUE","TRUE","TRUE"
